1764 46,74 A2 tack noun-ett
1765 46,69 A2 engagemang noun-ett
1766 46,66 A2 finsk adjective
1767 46,60 A2 bekant adjective
1768 46,57 A2 överallt adverb
1769 46,56 A2 gäng noun-ett
1770 46,56 A2 träda verb
1771 46,55 A2 sjunka verb
1772 46,54 A2 föremål noun-ett
1773 46,51 A2 vad adverb
1774 46,49 A2 attack noun-en
1775 46,49 A2 falsk adjective
1776 46,46 A2 representera verb
1777 46,41 A2 miljöparti noun-ett
1778 46,38 A2 avgift noun-en
1779 46,36 A2 normalt adverb
1780 46,25 A2 motsvara verb
1781 46,20 A2 i allmänhet adverb
1782 46,20 A2 översättning noun-en
1783 46,16 A2 seriös adjective
1784 46,15 A2 omedelbart adverb
1785 46,13 A2 kraftig adjective
1786 46,10 A2 uppskatta verb
1787 46,00 A2 kommitté noun-en
1788 45,98 A2 blanda verb
1789 45,98 A2 blod noun-ett
1790 45,98 A2 högskola noun-en
1791 45,90 A2 fritt adverb
1792 45,90 A2 integritet noun-en
1793 45,86 A2 hår noun-ett
1794 45,79 A2 organ noun-ett
1795 45,77 A2 lycklig adjective
1796 45,74 A2 misstag noun-ett
1797 45,69 A2 kvar adverb
1798 45,68 A2 träd noun-ett
1799 45,67 A2 tak noun-ett
1800 45,66 A2 straff noun-ett
1801 45,65 A2 perfekt adjective
1802 45,61 A2 överenskommelse noun-en
1803 45,59 A2 kampanj noun-en
1804 45,58 A2 grej noun-en
1805 45,57 A2 åstadkomma verb
1806 45,56 A2 budget noun-en
1807 45,55 A2 rygg noun-en
1808 45,50 A2 gott adverb
1809 45,45 A2 press noun-en
1810 45,42 A2 digital adjective
1811 45,40 A2 framstå verb
1812 45,40 A2 verktyg noun-ett
1813 45,39 A2 beroende på prep
1814 45,28 A2 betyg noun-ett
1815 45,26 A2 detsamma pronoun
1816 45,17 A2 start noun-en
1817 45,14 A2 leverera verb
1818 45,13 A2 kompetens noun-en
1819 45,08 A2 var och en pronoun
1820 44,96 A2 långsiktig adjective
1821 44,95 A2 vinter noun-en
1822 44,94 A2 gripa verb
1823 44,81 A2 skyldighet noun-en
1824 44,78 A2 evig adjective
1825 44,73 A2 företrädare noun-en
1826 44,59 A2 etnisk adjective
1827 44,51 A2 med andra ord adverb
1828 44,46 A2 njuta verb
1829 44,39 A2 posta verb
1830 44,38 A2 runda verb
1831 44,36 A2 för conj
1832 44,28 A2 bereda verb
1833 44,27 A2 uppmärksamma verb
1834 44,20 A2 arbetslös adjective
1835 44,18 A2 yta noun-en
1836 44,04 A2 skratta verb
1837 44,04 A2 underlätta verb
1838 43,98 A2 föreligga verb
1839 43,98 A2 tillämpning noun-en
1840 43,97 A2 garantera verb
1841 43,94 A2 jakt noun-en
1842 43,93 A2 utse verb
1843 43,86 A2 blick noun-en
1844 43,74 A2 svenska noun-en
1845 43,68 A2 konferens noun-en
1846 43,66 A2 framföra verb
1847 43,65 A2 runt adverb
1848 43,64 A2 specifik adjective
1849 43,60 A2 varg noun-en
1850 43,59 A2 kanal noun-en
1851 43,53 A2 klok adjective
1852 43,51 A2 regim noun-en
1853 43,51 A2 utöva verb
1854 43,48 A2 fokusera verb
1855 43,46 A2 belopp noun-ett
1856 43,46 A2 bransch noun-en
1857 43,43 A2 sekund noun-en
1858 43,42 A2 reda verb
1859 43,35 A2 torde aux verb
1860 43,33 A2 färdig adjective
1861 43,33 A2 ordna verb
1862 43,31 A2 närma verb
1863 43,29 A2 vind noun-en
1864 43,28 A2 gård noun-en
1865 43,27 A2 mitt noun-en
1866 43,21 A2 framgångsrik adjective
1867 43,18 A2 identitet noun-en
1868 43,18 A2 sång noun-en
1869 43,14 A2 närma sig verb
1870 43,14 A2 skrika verb
1871 43,12 A2 tidpunkt noun-en
1872 43,11 A2 avskaffa verb
1873 43,10 A2 samband noun-ett
1874 43,08 A2 lugn adjective
1875 43,08 A2 uppge verb
1876 43,07 A2 deltagare noun-en
1877 43,07 A2 ursprung noun-ett
1878 43,06 A2 bestämd adjective
1879 43,05 A2 insikt noun-en
1880 43,03 A2 forum noun-ett
1881 43,02 A2 kort noun-ett
1882 42,87 A2 statsminister noun-en
1883 42,85 A2 annorlunda adjective
1884 42,80 A2 definiera verb
1885 42,75 A2 fönster noun-ett
1886 42,71 A2 get noun-en
1887 42,68 A2 likhet noun-en
1888 42,67 A2 ljud noun-ett
1889 42,48 A2 beställa verb
1890 42,46 A2 synd noun-en
1891 42,43 A2 papper noun-ett
1892 42,39 A2 fara noun-en
1893 42,38 A2 definitivt adverb
1894 42,37 A2 omfattning noun-en
1895 42,29 A2 bevara verb
1896 42,23 A2 väga verb
1897 42,20 A2 fenomen noun-ett
1898 42,17 A2 riktlinje noun-en
1899 42,16 A2 profet noun-en
1900 42,15 A2 decennium noun-ett
1901 42,10 A2 i stort sett adverb
1902 42,05 A2 inriktning noun-en
1903 42,04 A2 misslyckas verb
1904 42,04 A2 ram noun-en
1905 42,03 A2 finansiera verb
1906 42,00 A2 hotell noun-ett
1907 42,00 A2 kristendom noun-en
1908 41,98 A2 dess adverb
1909 41,87 A2 i förhållande till prep
1910 41,87 A2 klaga verb
1911 41,87 A2 skatta verb
1912 41,86 A2 upprätta verb
1913 41,58 A2 förhoppningsvis adverb
1914 41,53 A2 gynna verb
1915 41,43 A2 ifall subj
1916 41,42 A2 oberoende adjective
1917 41,37 A2 leka verb
1918 41,31 A2 märke noun-ett
1919 41,31 A2 snö noun-en
1920 41,31 A2 upprepa verb
1921 41,29 A2 undervisning noun-en
1922 41,19 A2 kött noun-ett
1923 41,16 A2 förutsätta verb
1924 41,12 A2 replik noun-en
1925 41,10 A2 koppling noun-en
1926 41,04 A2 snitt noun-ett
1927 41,03 A2 engelska noun-en
1928 41,00 A2 överhuvudtaget adverb
1929 40,97 A2 sysselsättning noun-en
1930 40,96 A2 besked noun-ett
1931 40,92 A2 lätta verb
1932 40,87 A2 oavsett adverb
1933 40,83 A2 avseende noun-ett
1934 40,81 A2 okänd adjective
1935 40,79 A2 katolsk adjective
1936 40,76 A2 ropa verb
1937 40,74 A2 bekämpa verb
1938 40,74 A2 synd adverb
1939 40,70 A2 genast adverb
1940 40,70 A2 sjö noun-en
1941 40,70 A2 så småningom (el. småningom) adverb
1942 40,69 A2 logisk adjective
1943 40,67 A2 inom ramen för prep
1944 40,67 A2 kaffe noun-ett
1945 40,65 A2 förstärka verb
1946 40,64 A2 euro noun-en
1947 40,59 A2 mänsklighet noun-en
1948 40,57 A2 nere adverb
1949 40,53 A2 betona verb
1950 40,48 A2 expert noun-en
1951 40,41 A2 fildelning noun-en
1952 40,38 A2 olja noun-en
1953 40,33 A2 förbereda verb
1954 40,30 A2 förfarande noun-ett
1955 40,26 A2 trygghet noun-en
1956 40,20 A2 konstnär noun-en
1957 40,15 A2 i själva verket adverb
1958 40,15 A2 norsk adjective
1959 40,14 A2 i fråga (el. ifråga) adverb
1960 40,12 A2 stjärna noun-en
1961 40,09 A2 tyg noun-ett
1962 40,01 A2 läsning noun-en
1963 40,00 A2 blå adjective
1964 40,00 A2 fotboll noun-en
1965 39,98 A2 flykting noun-en
1966 39,90 A2 koppla verb
1967 39,88 A2 forma verb
1968 39,87 A2 bibel noun-en
1969 39,86 A2 förresten adverb
1970 39,84 A2 samarbeta verb
1971 39,82 A2 slänga verb
1972 39,81 A2 ögonblick noun-ett
1973 39,75 A2 neka verb
1974 39,67 A2 extra adverb
1975 39,66 A2 arbetsplats noun-en
1976 39,58 A2 lokal noun-en
1977 39,56 A2 summa noun-en
1978 39,49 A2 tillräcklig adjective
1979 39,49 A2 äcklig adjective
1980 39,44 A2 tona verb
1981 39,43 A2 tendens noun-en
1982 39,33 A2 på så sätt adverb
1983 39,29 A2 restaurang noun-en
1984 39,29 A2 återstå verb
1985 39,26 A2 vila verb
1986 39,25 A2 extremt adverb
1987 39,24 A2 kamera noun-en
1988 39,17 A2 självständig adjective
1989 39,15 A2 socialistisk adjective
1990 39,04 A2 framställa verb
1991 39,00 A2 ända (el. ände) noun-en
1992 38,97 A2 mångfald noun-en
1993 38,97 A2 strand noun-en
1994 38,96 A2 pension noun-en
1995 38,95 A2 hem adverb
1996 38,94 A2 diskriminering noun-en
1997 38,94 A2 misstänka verb
1998 38,92 A2 utsläpp noun-ett
1999 38,85 A2 logga verb
2000 38,84 A2 medicin noun-en
2001 38,76 A2 sport noun-en
2002 38,74 A2 rättvisa noun-en
2003 38,73 A2 eld noun-en
2004 38,72 A2 individuell adjective
2005 38,64 A2 därifrån adverb
2006 38,64 A2 ifrån adverb
2007 38,53 A2 yttre adjective
2008 38,42 A2 arabisk adjective
2009 38,41 A2 erhålla verb
2010 38,41 A2 moralisk adjective
2011 38,40 A2 revolutionär adjective
2012 38,38 A2 egendom noun-en
2013 38,33 A2 köp noun-ett
2014 38,32 A2 välfärd noun-en
2015 38,31 A2 sticka verb
2016 38,30 A2 mäta verb
2017 38,27 A2 helvete noun-ett
2018 38,27 A2 tuff adjective
2019 38,26 A2 jordbruk noun-ett
2020 38,25 A2 sällskap noun-ett
2021 38,20 A2 medverka verb
2022 38,17 A2 arbetstagare noun-en
2023 38,16 A2 fånga verb
2024 38,15 A2 blogga verb
2025 38,13 A2 terrorism noun-en
2026 38,12 A2 fest noun-en
2027 38,12 A2 ordentligt adverb
2028 38,10 A2 väst noun
2029 38,08 A2 sajt noun-en
2030 38,07 A2 prova verb
2031 38,03 A2 prägla verb
2032 38,02 A2 dum adjective
2033 37,99 A2 övning noun-en
2034 37,96 A2 jobbig adjective
2035 37,96 A2 måla verb
2036 37,91 A2 vin noun-ett
2037 37,89 A2 identifiera verb
2038 37,84 A2 rasism noun-en
2039 37,84 A2 ståndpunkt noun-en
2040 37,82 A2 granne noun-en
2041 37,81 A2 rang noun-en
2042 37,79 A2 resultera verb
2043 37,72 A2 karriär noun-en
2044 37,69 A2 trend noun-en
2045 37,63 A2 kontor noun-ett
2046 37,60 A2 jaga verb
2047 37,57 A2 yttrandefrihet noun-en
2048 37,46 A2 fortsättning noun-en
2049 37,46 A2 diverse adjective
2050 37,45 A2 stöta verb
2051 37,44 A2 förneka verb
2052 37,42 A2 väsentlig adjective
2053 37,38 A2 manlig adjective
2054 37,37 A2 demonstration noun-en
2055 37,30 A2 färd noun-en
2056 37,29 A2 efterfrågan noun-en
2057 37,23 A2 kandidat noun-en
2058 37,23 A2 upprätthålla verb
2059 37,17 A2 fördrag noun-ett
2060 37,17 A2 instrument noun-ett
2061 37,12 A2 analysera verb
2062 37,08 A2 främmande adjective
2063 37,07 A2 uppmuntra verb
2064 37,04 A2 genomförande noun-ett
2065 37,03 A2 konservativ adjective
2066 36,99 A2 attityd noun-en
2067 36,97 A2 föreställning noun-en
2068 36,96 A2 än subj
2069 36,93 A2 lyda verb
2070 36,89 A2 juridisk adjective
2071 36,89 A2 variant noun-en
2072 36,87 A2 höjd noun-en
2073 36,87 A2 utrikesminister noun-en
2074 36,85 A2 gäst noun-en
2075 36,85 A2 hustru noun-en
2076 36,83 A2 vandring noun-en
2077 36,81 A2 kontakta verb
2078 36,74 A2 mil noun-en
2079 36,70 A2 kort adverb
2080 36,69 A2 eventuellt (förk. ev.) adverb
2081 36,63 A2 lära noun-en
2082 36,61 A2 medge verb
2083 36,60 A2 ologisk adjective
2084 36,54 A2 alkohol noun-en
2085 36,54 A2 invandring noun-en
2086 36,51 A2 arbetarklass noun-en
2087 36,50 A2 lögn noun-en
2088 36,50 A2 yttrande noun-ett
2089 36,49 A2 tillfällig adjective
2090 36,47 A2 varav adverb
2091 36,39 A2 doktor (förk. dr) noun-en
2092 36,39 A2 olaglig adjective
2093 36,39 A2 gränsa verb
2094 36,38 A2 vision noun-en
2095 36,31 A2 framöver adverb
2096 36,31 A2 över adverb
2097 36,28 A2 omgivning noun-en
2098 36,19 A2 bistånd noun-ett
2099 36,17 A2 ansluta verb
2100 36,17 A2 bas noun-en
2101 36,17 A2 fil noun-en
2102 36,14 A2 föredra verb
2103 36,09 A2 hemma particle
2104 36,03 A2 sönder particle
2105 36,03 A2 etablerad adjective
2106 36,02 A2 välkomna verb
2107 35,95 A2 tillverka verb
2108 35,85 A2 ambition noun-en
2109 35,75 A2 aktie noun-en
2110 35,75 A2 anklaga verb
2111 35,75 A2 dygn noun-ett
2112 35,75 A2 förtjäna verb
2113 35,69 A2 hur som helst (el. hursomhelst) adverb
2114 35,69 A2 norm noun-en
2115 35,63 A2 osäker adjective
2116 35,61 A2 räkning noun-en
2117 35,57 A2 republik noun-en
2118 35,54 A2 rykte noun-ett
2119 35,52 A2 jämförelse noun-en
2120 35,46 A2 avstå verb
2121 35,43 A2 ära noun-en
2122 35,41 A2 länsstyrelse noun-en
2123 35,40 A2 smart adjective
2124 35,39 A2 bibliotek noun-ett
2125 35,37 A2 diktatur noun-en
2126 35,35 A2 variera verb
2127 35,32 A2 dominera verb
2128 35,32 A2 utreda verb
2129 35,29 A2 boende noun-ett
2130 35,28 A2 museum noun-ett
2131 35,27 A2 förvandla verb
2132 35,26 A2 påbörja verb
2133 35,24 A2 ursäkt noun-en
2134 35,23 A2 vete noun-ett
2135 35,17 A2 organisera verb
2136 35,16 A2 kommunistisk adjective
2137 35,14 A2 öra noun-ett
2138 35,10 A2 aktivt adverb
2139 35,10 A2 granskning noun-en
2140 35,09 A2 balans noun-en
2141 35,09 A2 mage noun-en
2142 35,07 A2 teckna verb
2143 35,03 A2 arg adjective
2144 35,00 A2 säkra verb
2145 34,98 A2 lunch noun-en
2146 34,92 A2 kommunist noun-en
2147 34,90 A2 militär noun-en
2148 34,86 A2 gåva noun-en
2149 34,84 A2 för närvarande adverb
2150 34,82 A2 alternativ adjective
2151 34,80 A2 befintlig adjective
2152 34,80 A2 hälsa verb
2153 34,75 A2 socialism noun-en
2154 34,75 A2 ursprunglig adjective
2155 34,72 A2 anställning noun-en
2156 34,66 A2 ansökan noun-en
2157 34,62 A2 protest noun-en
2158 34,62 A2 test noun-en
2159 34,60 A2 anda noun-en
2160 34,56 A2 galen adjective
2161 34,56 A2 katastrof noun-en
2162 34,52 A2 hata verb
2163 34,50 A2 gissa verb
2164 34,49 A2 mur noun-en
2165 34,46 A2 tjänsteman noun-en
2166 34,43 A2 led noun-ett
2167 34,42 A2 beakta verb
2168 34,39 A2 till följd av prep
2169 34,32 A2 reglera verb
2170 34,30 A2 kristdemokrat noun-en
2171 34,29 A2 flod noun-en
2172 34,29 A2 talare noun-en
2173 34,28 A2 mörker noun-ett
2174 34,27 A2 begränsning noun-en
2175 34,25 A2 värme noun-en
2176 34,24 A2 agerande noun-ett
2177 34,20 A2 minoritet noun-en
2178 34,17 A2 etablera verb
2179 34,16 A2 dam noun-en
2180 34,14 A2 spansk adjective
2181 34,12 A2 motiv noun-ett
2182 34,12 A2 olikhet noun-en
2183 34,11 A2 rättslig adjective
2184 34,11 A2 utställning noun-en
2185 34,10 A2 utomlands adverb
2186 34,08 A2 huvudstad noun-en
2187 34,08 A2 likt adverb
2188 34,04 A2 terrorist noun-en
2189 34,03 A2 besökare noun-en
2190 34,01 A2 hushåll noun-ett
2191 33,96 A2 respektera verb
2192 33,96 A2 fullständig adjective
2193 33,88 A2 mäktig adjective
2194 33,82 A2 växande adjective
2195 33,81 A2 stabil adjective
2196 33,74 A2 förvaltning noun-en
2197 33,72 A2 hat noun-ett
2198 33,72 A2 mönster noun-ett
2199 33,64 A2 nyss adverb
2200 33,62 A2 varumärke noun-ett
2201 33,61 A2 fastighet noun-en
2202 33,60 A2 inta verb
2203 33,60 A2 orolig adjective
2204 33,60 A2 rulla verb
2205 33,59 A2 moral noun-en
2206 33,56 A2 motivera verb
2207 33,55 A2 myt noun-en
2208 33,53 A2 noga adverb
2209 33,46 A2 snacka verb
2210 33,46 A2 till sist adverb
2211 33,45 A2 förmedla verb
2212 33,39 A2 hamn noun-en
2213 33,37 A2 tillhandahålla verb
2214 33,33 A2 informera verb
2215 33,33 A2 karta noun-en
2216 33,33 A2 utforma verb
2217 33,31 A2 konvention noun-en
2218 33,30 A2 allt mer (el. alltmer) adverb
2219 33,30 A2 koll noun-en
2220 33,28 A2 längd noun-en
2221 33,28 A2 medicinsk adjective
2222 33,20 A2 läggning noun-en
2223 33,17 A2 "kilogram (el. kilo  förk. kg)"
2224 33,11 A2 finansiering noun-en
2225 33,11 A2 löfte noun-ett
2226 33,11 A2 mörda verb
2227 33,10 A2 anställd adjective
2228 33,09 A2 amerikan noun-en
2229 33,09 A2 rit noun-en
2230 33,08 A2 status noun-en
2231 33,07 A2 biologisk adjective
2232 33,01 A2 dikt noun-en
2233 33,00 A2 sko noun-en
2234 32,99 A2 sträcka verb
2235 32,96 A2 medarbetare noun-en
2236 32,94 A2 lust noun-en
2237 32,91 A2 kassa noun-en
2238 32,90 A2 flygplats noun-en
2239 32,89 A2 tingsrätt noun-en
2240 32,87 A2 avdelning noun-en
2241 32,87 A2 säkerställa verb
2242 32,84 A2 åklagare noun-en
2243 32,82 A2 lysa verb
2244 32,76 A2 lidande noun-ett
2245 32,75 A2 syna verb
2246 32,74 A2 standard noun-en
2247 32,73 A2 olycka noun-en
2248 32,71 A2 term noun-en
2249 32,70 A2 maskin noun-en
2250 32,70 A2 transport noun-en
2251 32,68 A2 etisk adjective
2252 32,68 A2 fattigdom noun-en
2253 32,68 A2 servera verb
2254 32,67 A2 intern adjective
2255 32,66 A2 trolig adjective
2256 32,64 A2 golv noun-ett
2257 32,60 A2 förmiddag (förk. fm.) noun-en
2258 32,56 A2 statsråd noun-ett
2259 32,55 A2 inrätta verb
2260 32,51 A2 närhet noun-en
2261 32,51 A2 semester noun-en
2262 32,50 A2 därigenom adverb
2263 32,40 A2 ras noun-en
2264 32,38 A2 tysk noun-en
2265 32,27 A2 favorit noun-en
2266 32,25 A2 framsteg noun-ett
2267 32,25 A2 tillvaro noun-en
2268 32,24 A2 faktisk adjective
2269 32,21 A2 stolt adjective
2270 32,17 A2 strax adverb
2271 32,17 A2 strida verb
2272 32,13 A2 angelägen adjective
2273 32,10 A2 skylla verb
2274 32,07 A2 ont adverb
2275 32,00 A2 engagera verb
2276 31,99 A2 beräkning noun-en
2277 31,98 A2 välkommen adjective
2278 31,97 A2 ideologisk adjective
2279 31,96 A2 finger noun-ett
2280 31,96 A2 hål noun-ett
2281 31,96 A2 prövning noun-en
2282 31,95 A2 vettig adjective
2283 31,95 A2 komplicerad adjective
2284 31,91 A2 sund adjective
2285 31,82 A2 domare noun-en
2286 31,82 A2 frukt noun-en
2287 31,80 A2 signal noun-en
2288 31,79 A2 guld noun-ett
2289 31,79 A2 homosexuell adjective
2290 31,78 A2 brottslighet noun-en
2291 31,77 A2 rejäl adjective
2292 31,75 A2 rättegång noun-en
2293 31,71 A2 mått noun-ett
2294 31,70 A2 kammare noun-en
2295 31,70 A2 nazist noun-en
2296 31,68 A2 förefalla verb
2297 31,67 A2 efteråt adverb
2298 31,67 A2 försäkring noun-en
2299 31,64 A2 konung noun-en
2300 31,62 A2 såklart adverb
2301 31,62 A2 ändamål noun-ett
2302 31,62 A2 avsedd adjective
2303 31,60 A2 generell adjective
2304 31,60 A2 kommunism noun-en
2305 31,58 A2 dölja verb
2306 31,56 A2 arab noun-en
2307 31,50 A2 sträva verb
2308 31,50 A2 stämning noun-en
2309 31,50 A2 torg noun-ett
2310 31,50 A2 planerad adjective
2311 31,48 A2 utrustning noun-en
2312 31,46 A2 vandra verb
2313 31,44 A2 registrera verb
2314 31,43 A2 argumentera verb
2315 31,43 A2 kök noun-ett
2316 31,41 A2 uppgå verb
2317 31,40 A2 visst interj
2318 31,39 A2 bön noun-en
2319 31,35 A2 anläggning noun-en
2320 31,35 A2 filosofi noun-en
2321 31,33 A2 gråta verb
2322 31,33 A2 underlag noun-ett
2323 31,31 A2 typisk adjective
2324 31,23 A2 förespråka verb
2325 31,20 A2 smärta noun-en
2326 31,20 A2 uppror noun-ett
2327 31,17 A2 strategisk adjective
2328 31,17 A2 symbol noun-en
2329 31,16 A2 radikal adjective
2330 31,15 A2 VD (verkställande direktör) noun-en
2331 31,10 A2 frid noun-en
2332 31,08 A2 arbetskraft noun-en
2333 31,06 A2 bevilja verb
2334 31,06 A2 rot noun-en
2335 31,05 A2 förmå verb
2336 30,99 A2 rak adjective
2337 30,98 A2 formulera verb
2338 30,98 A2 jämställdhet noun-en
2339 30,97 A2 existens noun-en
2340 30,96 A2 bonde noun-en
2341 30,94 A2 bränna verb
2342 30,91 A2 italiensk adjective
2343 30,88 A2 utgift noun-en
2344 30,87 A2 förbättring noun-en
2345 30,83 A2 föreställa verb
2346 30,83 A2 operation noun-en
2347 30,82 A2 landa verb
2348 30,77 A2 service noun-en
2349 30,76 A2 låsa verb
2350 30,73 A2 varna verb
2351 30,69 A2 anställa verb
2352 30,68 A2 förtryck noun-ett
2353 30,68 A2 varelse noun-en
2354 30,67 A2 tyst adjective
2355 30,67 A2 bredvid prep
2356 30,67 A2 syssla verb
2357 30,66 A2 drömma verb
2358 30,61 A2 evangelium noun-ett
2359 30,61 A2 planet noun-en
2360 30,60 A2 organiserad adjective
2361 30,57 A2 fält noun-ett
2362 30,56 A2 omröstning noun-en
2363 30,54 A2 psykisk adjective
2364 30,53 A2 fåtal noun-ett
2365 30,52 A2 öppet adverb
2366 30,52 A2 överväga verb
2367 30,49 A2 stopp noun-ett
2368 30,46 A2 tråd noun-en
2369 30,45 A2 prov noun-ett
2370 30,45 A2 sinne noun-ett
2371 30,45 A2 sorg noun-en
2372 30,41 A2 ensamt adverb
2373 30,41 A2 gemensamt adverb
2374 30,40 A2 bort adverb
2375 30,40 A2 kommersiell adjective
2376 30,39 A2 före detta (förk. f.d., f d) adverb
2377 30,39 A2 sist adverb
2378 30,38 A2 i huvudsak adverb
2379 30,37 A2 lämpa sig verb
2380 30,35 A2 annorlunda adverb
2381 30,35 A2 lura verb
2382 30,34 A2 förvisso adverb
2383 30,33 A2 övervakning noun-en
2384 30,32 A2 pågående adjective
2385 30,30 A2 utvärdering noun-en
2386 30,29 A2 trygg adjective
2387 30,28 A2 arv noun-ett
2388 30,27 A2 seminarium noun-ett
2389 30,25 A2 besvara verb
2390 30,21 A2 övergrepp noun-ett
2391 30,20 A2 pass noun-ett
2392 30,17 A2 ljuga verb
2393 30,16 A2 uppdatering noun-en
2394 30,14 A2 grekisk adjective
2395 30,09 A2 närvaro noun-en
2396 30,07 A2 tidskrift noun-en
2397 30,05 A2 infrastruktur noun-en
2398 30,01 A2 biskop noun-en
2399 29,98 A2 läger noun-ett
2400 29,90 A2 mer och mer adverb
2401 29,89 A2 adress noun-en
2402 29,89 A2 efterhand adverb
2403 29,87 A2 förvånad adjective
2404 29,84 A2 ovanlig adjective
2405 29,81 A2 jävla (el. djävla) adjective
2406 29,78 A2 kontrakt noun-ett
2407 29,77 A2 skild adjective
2408 29,75 A2 daglig adjective
2409 29,75 A2 penningpolitik noun-en
2410 29,75 A2 röstning noun-en
2411 29,74 A2 lugnt adverb
2412 29,74 A2 video noun-en
2413 29,73 A2 med hänsyn till prep
2414 29,68 A2 översätta verb
2415 29,62 A2 fågel noun-en
2416 29,60 A2 inkludera verb
2417 29,60 A2 era noun-en
2418 29,57 A2 rörande prep
2419 29,56 A2 förena verb
2420 29,56 A2 ledig adjective
2421 29,53 A2 kärnkraft noun-en
2422 29,50 A2 onödig adjective
2423 29,39 A2 ryss noun-en
2424 29,38 A2 känslig adjective
2425 29,35 A2 smak noun-en
2426 29,34 A2 order noun-en
2427 29,34 A2 avancerad adjective
2428 29,32 A2 deltagande noun-ett
2429 29,32 A2 nämnd noun-en
2430 29,29 A2 absolut adjective
2431 29,29 A2 israel noun-en
2432 29,23 A2 prioritera verb
2433 29,23 A2 tillägga verb
2434 29,20 A2 blåsa verb
2435 29,17 A2 trädgård noun-en
2436 29,16 A2 kors noun-ett
2437 29,16 A2 nyfiken adjective
2438 29,15 A2 kombination noun-en
2439 29,15 A2 mod noun-ett
2440 29,14 A2 landskap noun-ett
2441 29,10 A2 överlämna verb
2442 29,09 A2 vinnare noun-en
2443 29,07 A2 oskyldig adjective
2444 29,01 A2 fastna verb
2445 28,99 A2 förväntning noun-en
2446 28,99 A2 temperatur noun-en
2447 28,98 A2 övergripande adjective
2448 28,98 A2 motverka verb
2449 28,97 A2 våldsam adjective
2450 28,96 A2 fack noun-ett
2451 28,94 A2 komplettera verb
2452 28,94 A2 protokoll noun-ett
2453 28,92 A2 webb (el. web) noun-en
2454 28,90 A2 bota verb
2455 28,89 A2 förlag noun-ett
2456 28,89 A2 bege sig verb
2457 28,83 A2 konsumtion noun-en
2458 28,83 A2 värdefull adjective
2459 28,82 A2 kost noun-en
2460 28,82 A2 godkänd adjective
2461 28,69 A2 datum noun-ett
2462 28,65 A2 därtill adverb
2463 28,65 A2 recension noun-en
2464 28,65 A2 till adverb
2465 28,61 A2 omsorg noun-en
2466 28,60 A2 kriterium noun-ett
2467 28,60 A2 fånge noun-en
2468 28,56 A2 extrem adjective
2469 28,54 A2 förbindelse noun-en
2470 28,53 A2 angrepp noun-ett
2471 28,52 A2 lansera verb
2472 28,50 A2 saga noun-en
2473 28,48 A2 basera verb
2474 28,46 A2 cykel noun-en
2475 28,45 A2 design noun-en
2476 28,45 A2 frivillig adjective
2477 28,44 A2 med anledning av prep
2478 28,43 A2 västra adjective
2479 28,40 A2 påverkan noun-en
2480 28,40 A2 verkan noun-en
2481 28,39 A2 ful adjective
2482 28,37 A2 kongress noun-en
2483 28,35 A2 skära verb
2484 28,35 A2 testamente noun-ett
2485 28,34 A2 gul adjective
2486 28,34 A2 skriftlig adjective
2487 28,31 A2 våg noun-en
2488 28,31 A2 årlig adjective
2489 28,25 A2 reservation noun-en
2490 28,24 A2 rättvis adjective
2491 28,24 A2 yrke noun-ett
2492 28,24 A2 århundrade noun-ett
2493 28,22 A2 anslag noun-ett
2494 28,17 A2 drog noun-en
2495 28,13 A2 gömma verb
2496 28,13 A2 äkta adjective
2497 28,09 A2 intellektuell adjective
2498 28,05 A2 kejsare noun-en
2499 28,05 A2 planering noun-en
2500 27,98 A2 släkt noun-en
2501 27,97 A2 drottning noun-en
2502 27,94 A2 uppträda verb
2503 27,94 A2 övergå verb
2504 27,88 A2 het adjective
2505 27,87 A2 läkemedel noun-ett
2506 27,85 A2 utformning noun-en
2507 27,83 A2 elektronisk adjective
2508 27,76 A2 obligatorisk adjective
2509 27,72 A2 investera verb
2510 27,71 A2 fond noun-en
2511 27,69 A2 dubbel adjective
2512 27,67 A2 uppkomma verb
2513 27,63 A2 somna verb
2514 27,63 A2 ställningstagande noun-ett
2515 27,60 A2 utesluta verb
2516 27,59 A2 frukost noun-en
2517 27,59 A2 förhoppning noun-en
2518 27,56 A2 facklig adjective
2519 27,55 A2 prognos noun-en
2520 27,54 A2 sannolikhet noun-en
2521 27,53 A2 advokat noun-en
2522 27,52 A2 kapitalistisk adjective
2523 27,46 A2 tveksam adjective
2524 27,46 A2 anlända verb
2525 27,44 A2 regn noun-ett
2526 27,40 A2 röja verb
2527 27,39 A2 motsats noun-en
2528 27,39 A2 referens noun-en
2529 27,37 A2 fabrik noun-en
2530 27,37 A2 i och för sig adverb
2531 27,32 A2 japansk adjective
2532 27,31 A2 plus adverb
2533 27,30 A2 marknadsföring noun-en
2534 27,30 A2 rena verb
2535 27,24 A2 innebörd noun-en
2536 27,23 A2 stjäla verb
2537 27,21 A2 online adverb
2538 27,19 A2 omgång noun-en
2539 27,17 A2 protestera verb
2540 27,17 A2 tillkomma verb
2541 27,15 A2 bemöta verb
2542 27,15 A2 tränga verb
2543 27,11 A2 bestående adjective
2544 27,10 A2 blomma noun-en
2545 27,10 A2 överföra verb
2546 27,10 A2 solidaritet noun-en
2547 27,08 A2 lydelse noun-en
